Price,City,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Listing Agent,Status,Zipcode_encoded,MLS ID
737510,0,4,2,4,3577,6712,2022,17,0,0,0,737510.0,228422
579709,3,3,1,3,1121,8337,1982,30,3,4,2,579709.0,439818
397855,2,2,3,3,2855,3028,1987,6,1,1,2,397855.0,264408
445276,3,3,2,3,2775,4426,1958,89,4,4,2,445276.0,750677
1475870,3,3,3,2,1634,7935,2001,109,4,4,1,1475870.0,429805
1191596,1,2,4,2,1576,9384,1981,60,0,4,0,1191596.0,556501
1050628,1,3,1,3,3150,2541,1979,96,0,0,2,1050628.0,951447
1421824,3,0,6,3,3373,4274,1964,83,1,4,1,1421824.0,563985
510550,2,3,3,2,1109,2075,1989,39,1,0,1,510550.0,553313
1325023,1,2,2,4,1027,7976,2013,16,3,3,2,1325023.0,313403
1270993,2,4,1,3,2017,3216,2022,59,0,4,1,1270993.0,759732
664075,3,2,5,4,1863,3313,1965,15,3,0,0,664075.0,228342
736337,4,1,5,2,2312,7156,1987,39,0,1,0,736337.0,461882
1042856,3,1,2,1,1628,6833,1957,22,4,0,1,1042856.0,785940
365717,4,4,1,4,672,7427,2017,16,1,4,1,365717.0,242249
149578,4,2,3,3,1611,9895,1954,120,3,2,0,149578.0,290820
658686,3,3,1,1,1045,9187,1979,81,4,4,1,658686.0,829757
1108409,3,0,6,1,3662,8587,1956,12,4,3,0,1108409.0,440936
198284,4,4,5,3,2540,4722,2017,108,2,3,1,198284.0,736812
1065786,1,0,5,4,2232,1212,1995,89,2,1,0,779585.0,193075
1315096,3,3,1,4,3035,7988,1987,42,0,1,0,1315096.0,633255
578056,2,4,3,2,2423,6174,2004,98,4,1,1,578056.0,922853
1167412,4,4,1,1,1424,2429,2012,9,0,3,1,1167412.0,524878
1137640,3,4,4,3,819,6327,1959,112,1,3,0,1137640.0,817851
1219561,0,0,4,4,2361,4893,1999,49,4,3,2,1219561.0,436997
798149,3,4,5,2,1008,8619,1972,109,0,3,2,798149.0,917578
957203,1,3,5,1,2704,8023,2019,63,3,4,0,957203.0,867520
1376960,1,2,3,2,2962,1933,1992,67,4,3,0,1376960.0,570140
355812,0,3,2,4,1119,6335,2015,32,3,1,1,355812.0,306430
1484582,4,3,1,4,3429,9457,1984,14,4,1,2,1484582.0,578764
552789,3,0,6,1,3838,6060,2018,56,4,1,1,552789.0,875912
406699,2,4,2,2,871,8988,1951,11,3,0,0,406699.0,467253
1024477,0,4,2,2,2162,1508,1977,13,1,2,0,1024477.0,103099
641930,1,3,6,3,2774,1509,1996,93,4,1,0,641930.0,831183
388647,4,2,1,2,2768,7807,2009,59,2,4,2,388647.0,185922
776027,4,4,6,4,3119,9710,1980,114,2,1,0,776027.0,528109
833490,2,0,5,1,2734,6166,1998,82,3,1,1,833490.0,418153
333231,4,4,3,3,3703,9009,1989,38,2,2,0,333231.0,279776
225038,4,3,1,1,1191,3303,1964,62,2,1,0,225038.0,756142
1258915,0,0,4,2,3952,3347,1973,114,0,1,2,1258915.0,233066
843419,0,3,3,3,1065,3506,2012,87,0,2,2,843419.0,643545
1363733,2,4,1,3,2960,3374,1983,9,0,4,2,1363733.0,779150
429291,0,1,3,3,1513,6424,2007,77,1,2,0,429291.0,670953
544557,1,0,3,4,3948,7934,1976,113,2,3,2,544557.0,669976
806408,4,2,5,3,2641,1819,1957,93,4,2,2,806408.0,481647
564752,0,1,1,4,3205,6265,1980,9,3,1,2,564752.0,118868
817524,1,0,3,3,1423,6959,1963,97,4,1,0,817524.0,500167
938238,1,4,6,4,3696,8469,2002,45,1,2,1,938238.0,822004
1260045,0,2,6,4,3037,2133,2017,68,2,2,1,1260045.0,966623
296545,3,1,4,3,2294,7350,1997,63,4,2,1,296545.0,596112
870333,0,4,2,1,906,5583,2009,47,3,0,0,870333.0,854820
244460,3,0,2,4,3492,5946,2013,95,4,4,0,244460.0,170113
1252831,1,4,6,2,1145,3277,1965,20,4,0,2,1252831.0,805949
382125,3,1,5,1,3522,3877,1966,80,2,2,2,382125.0,901419
324306,2,2,2,3,3732,2633,1995,50,1,4,2,324306.0,739242
1357731,0,0,4,1,1211,6121,1987,44,4,3,1,1357731.0,979846
1196873,4,3,6,1,2509,8388,1978,95,3,1,1,1196873.0,540322
299990,1,1,4,3,3886,6631,1956,82,0,2,0,299990.0,100947
1308064,0,1,4,3,765,4564,1995,99,1,3,1,1308064.0,469866
725164,2,3,6,3,1194,4600,2002,80,4,2,1,725164.0,842291
372641,3,4,3,3,3803,2400,1961,80,1,2,1,372641.0,934882
1333747,2,4,6,3,1457,8827,2021,100,4,4,0,1333747.0,700857
268166,3,4,2,4,3301,1765,1982,10,1,0,0,268166.0,168760
1091840,0,1,6,1,3244,1799,2011,14,0,1,0,1091840.0,537961
1305797,2,4,5,2,2756,4120,1950,113,0,2,2,1305797.0,977120
395512,4,1,4,3,837,7562,1981,51,1,0,0,395512.0,565750
1194453,4,1,2,1,3922,4908,2016,82,2,2,2,1194453.0,654358
274635,2,4,6,3,2307,7884,2009,27,1,1,0,274635.0,727081
1018590,2,0,2,2,3898,1976,1987,88,0,0,0,1018590.0,788487
542852,0,0,3,1,1430,4574,1988,71,0,0,0,542852.0,154155
1086904,2,1,6,2,2700,5098,2008,68,0,4,1,1086904.0,923545
485409,0,0,1,1,3327,1193,1953,57,4,0,1,485409.0,744981
636359,2,2,3,4,1662,3036,1975,79,1,1,2,636359.0,727256
1314092,2,2,3,2,2399,1112,2023,58,4,4,0,1314092.0,290791
749627,2,2,1,4,3535,4995,1971,108,2,4,0,749627.0,701435
731423,3,2,2,4,2165,8779,1991,21,2,1,1,731423.0,460404
500477,4,1,2,2,2794,1406,2015,101,2,3,1,500477.0,735950
140023,1,0,1,4,1450,8677,2018,16,2,3,1,140023.0,698364
854226,0,1,4,4,3730,4614,1970,35,1,3,0,854226.0,936785
1084043,0,1,5,4,2978,3300,2012,28,1,0,2,1084043.0,344792
1113059,2,4,2,4,3132,3907,1978,40,3,2,1,1113059.0,551888
296387,0,3,5,4,973,6116,1958,109,2,0,1,296387.0,709834
1286329,1,0,1,2,2546,1344,2020,93,1,2,2,1286329.0,966467
1217332,2,1,6,4,1498,4967,1973,71,2,0,2,1217332.0,220198
1329326,2,4,1,2,3149,1929,1958,46,4,3,1,732986.5,533640
1389856,0,3,2,2,1057,7504,1967,14,3,3,0,1043981.5,697847
1494324,3,3,6,2,2380,6565,1959,109,4,0,2,1494324.0,976633
1275867,2,0,2,2,912,1134,1977,103,0,0,0,1275867.0,310713
416409,3,1,5,2,1971,4952,1977,71,0,4,2,416409.0,826831
199214,4,1,6,4,1278,5222,1975,92,1,0,0,199214.0,767270
1154031,2,3,6,4,2894,5902,1962,62,0,4,2,1154031.0,625717
1383914,0,0,2,4,731,2456,1992,25,3,4,1,1383914.0,154458
214127,0,1,6,4,2762,4177,1952,69,2,0,2,214127.0,923573
898194,4,0,6,1,1602,5089,2003,69,3,1,0,898194.0,811155
761218,1,4,5,2,1231,9555,1953,110,4,0,0,761218.0,304526
1123280,1,3,1,1,648,8581,1968,105,4,4,0,1123280.0,791829
1097241,1,0,3,1,1966,8982,1970,15,2,2,2,1097241.0,389776
326219,3,3,5,4,2476,8031,1975,117,4,0,1,326219.0,100579
497194,3,3,3,2,1415,7959,1997,1,4,0,1,497194.0,325676
467982,4,4,3,4,1570,6802,1978,69,4,2,1,467982.0,289803
310809,4,2,6,3,1324,4687,1971,37,1,4,0,310809.0,829647
905495,4,3,5,1,3357,4463,2006,2,4,0,1,905495.0,283797
1168371,3,0,3,1,3745,8422,1969,114,4,3,1,1168371.0,536299
497042,2,3,1,1,2184,4604,1964,95,0,1,2,497042.0,373983
814719,1,4,3,3,3214,4862,1966,30,3,3,1,814719.0,689438
842595,1,1,1,3,2759,8828,1981,80,0,4,2,842595.0,623900
1167635,3,4,1,3,2563,4314,1991,66,4,2,1,1167635.0,871262
1417416,1,0,2,1,1316,7936,2015,115,0,1,0,1417416.0,829794
846925,1,3,1,3,3915,2511,2004,75,0,3,2,846925.0,999461
524335,2,0,6,3,1903,8722,1954,73,4,3,2,524335.0,992972
161115,3,0,2,4,3778,7161,2022,113,1,3,2,161115.0,220893
1029390,2,4,1,3,929,4554,2006,73,2,1,2,1029390.0,567887
621411,2,4,1,3,1886,7607,2011,94,4,1,1,621411.0,830005
1174887,2,1,6,2,3030,9270,1971,32,1,4,1,1174887.0,478017
1190241,0,3,5,1,2273,2504,1997,72,0,1,2,1190241.0,803276
356873,1,4,3,1,2438,1003,2022,87,4,0,2,356873.0,301151
818587,4,1,1,4,1489,3854,2019,67,3,3,1,818587.0,566961
1241620,1,1,6,3,2498,9715,2011,13,4,2,2,1241620.0,832402
1431093,1,3,1,1,3552,7808,1950,24,2,1,1,1431093.0,348483
1374709,4,1,4,3,653,4376,2015,86,4,3,2,1374709.0,861164
674018,4,1,6,2,1805,5575,2023,63,2,3,0,674018.0,659031
234244,1,4,2,2,748,3418,1998,78,2,2,1,234244.0,855121
1212405,2,0,3,2,1997,2291,1977,30,1,0,2,1212405.0,180472
340904,1,4,2,3,3663,7056,1971,102,0,2,2,340904.0,553513
1008405,3,1,5,3,3818,6788,1961,32,3,4,0,1008405.0,531178
1404881,0,4,3,1,1610,7773,1987,48,3,1,1,1404881.0,217852
685831,1,0,2,2,2354,9645,2004,113,3,2,2,685831.0,142236
622655,3,0,4,4,2291,4271,1984,8,0,1,0,622655.0,788326
401040,4,2,1,4,2802,1380,1993,61,1,3,0,401040.0,597018
608037,4,1,1,4,2915,2728,1975,89,1,2,2,608037.0,498317
1327006,3,2,2,3,2303,7264,1984,70,4,4,1,1327006.0,718403
1026807,4,3,5,2,2559,9214,2002,89,1,1,2,1026807.0,250635
934997,4,2,6,3,2545,5465,1982,93,4,2,0,934997.0,714522
960338,2,0,6,4,3589,6202,1997,36,0,1,0,960338.0,693345
830496,0,1,4,3,2001,9314,1977,96,0,2,2,830496.0,424769
123625,1,1,1,2,2139,4299,1951,75,4,0,0,123625.0,673156
1407105,3,2,6,4,1833,1996,2017,101,4,2,2,1407105.0,558945
563185,4,3,5,4,3659,1881,1980,52,3,3,0,563185.0,808643
654339,0,0,3,1,1113,2754,1985,1,3,0,1,654339.0,514605
757274,0,4,2,4,3579,1482,1956,23,4,3,1,757274.0,259301
1151819,0,4,5,4,1032,2944,1985,28,4,4,2,1151819.0,450621
739866,3,0,6,4,1417,6766,1955,15,3,1,2,739866.0,694999
496342,0,3,3,1,1491,2788,2002,83,2,3,0,496342.0,891567
339553,1,0,1,1,2788,1361,2011,52,1,1,2,339553.0,390895
1358356,2,4,4,4,1001,7225,1955,107,0,3,0,1358356.0,302843
218899,1,4,2,2,3485,6770,2011,8,1,1,2,218899.0,311113
243386,4,3,5,3,1624,3643,1985,20,3,0,1,243386.0,158196
401177,2,4,6,4,2150,1450,1978,62,3,0,2,401177.0,468894
685130,4,2,2,4,955,6243,1977,29,3,4,2,685130.0,449957
1440863,0,4,1,2,3079,8874,1955,24,0,2,1,1440863.0,918153
679086,4,0,1,1,3172,9941,2021,14,2,0,1,679086.0,635254
1021565,4,4,1,2,1038,9001,1999,23,1,1,1,1021565.0,324496
818796,3,0,3,1,2136,5229,1988,67,3,4,0,818796.0,518244
416436,1,4,6,4,1292,1069,1959,7,4,4,1,416436.0,605555
1093419,1,0,4,2,917,4029,1952,49,4,0,0,1093419.0,375423
624263,3,3,1,1,3845,7564,2006,15,0,4,1,624263.0,778845
553467,2,2,1,3,3755,3401,1984,102,4,4,2,553467.0,483637
1253807,4,1,2,1,3188,7430,1998,44,3,2,0,1253807.0,333743
970091,3,1,3,4,1115,9921,1972,67,1,4,0,970091.0,595930
730723,3,0,2,3,1835,2233,1970,71,2,1,0,730723.0,590182
985816,1,4,5,3,3324,2601,1968,15,4,2,1,985816.0,151970
270319,1,3,3,1,3083,6575,1999,83,4,2,1,270319.0,946113
210895,3,0,5,2,1302,1173,1954,14,0,1,1,210895.0,601021
446490,3,3,1,4,2056,9979,2022,98,4,0,2,446490.0,955626
680646,3,3,4,2,2692,9380,1999,37,1,3,1,680646.0,610601
1447420,0,0,5,2,2346,9430,1996,107,2,4,0,1447420.0,905803
376794,3,1,2,1,3903,8605,1977,113,2,1,1,376794.0,372650
823602,1,3,2,1,1977,9297,1995,35,3,4,0,823602.0,539258
1432147,4,0,6,4,2980,3292,2019,105,4,2,2,1432147.0,216002
1357686,1,3,2,4,3043,3616,2001,70,3,0,1,1357686.0,202390
1216553,3,1,3,3,1378,4150,1956,9,1,1,1,1216553.0,513540
460323,4,1,6,3,1151,3606,1963,62,0,2,0,460323.0,584807
574526,0,3,3,4,972,8792,1966,5,0,1,0,339104.0,123936
266322,3,0,6,4,2426,6075,2002,107,4,3,0,266322.0,498120
1456112,1,3,6,1,1225,4086,1973,10,4,2,0,1076952.5,448050
977845,2,0,1,1,3310,1149,1973,116,4,3,2,977845.0,745322
602097,4,0,4,3,3818,7129,2006,16,2,1,1,602097.0,542453
798661,2,3,4,3,2182,7246,2003,80,2,0,0,798661.0,215404
1086792,0,1,1,3,2484,1315,1994,88,2,1,2,1086792.0,246892
1061282,3,0,3,2,3797,7167,2016,96,4,3,1,1061282.0,562839
1434978,0,0,3,4,1880,2901,1954,27,2,4,0,1434978.0,951249
974309,3,0,5,3,2835,2079,1980,113,1,3,2,974309.0,599514
1425236,1,2,4,1,718,5677,1968,8,0,3,0,1425236.0,643068
1411570,1,1,5,4,2082,6165,1972,112,3,0,0,1411570.0,736264
1197615,3,3,1,3,1647,2024,1991,91,4,3,2,1197615.0,827720
1433992,0,0,2,3,3023,3471,1956,47,0,4,2,1433992.0,537549
1068257,3,0,2,3,2524,4086,1964,61,2,3,2,1068257.0,459588
1273089,3,1,4,2,2512,8836,1994,117,0,0,1,1273089.0,300977
193458,2,1,2,3,959,1951,1999,24,1,0,1,193458.0,740634
451925,0,0,1,4,1570,5425,1974,69,4,4,2,451925.0,787072
338237,0,3,5,2,775,8537,1951,65,4,2,2,338237.0,392415
923832,2,2,1,4,2924,9257,1955,85,1,0,0,923832.0,257287
326717,3,3,2,1,2931,1413,1987,104,1,3,2,326717.0,220441
1350914,1,3,1,3,2492,7676,1972,43,4,0,2,1350914.0,337473
1461070,3,4,5,2,2870,6714,2014,31,3,2,2,1461070.0,221844
717552,3,0,2,4,2229,7397,1978,93,4,2,1,717552.0,694770
1228076,4,0,5,4,1915,3261,2016,5,1,1,1,1228076.0,991696
995222,2,0,5,1,2802,3713,1959,70,3,1,2,995222.0,252631
424766,3,0,5,3,1842,4963,1972,106,4,2,1,424766.0,326915
950988,3,3,6,1,1974,2012,1955,53,2,1,0,950988.0,428637
143167,1,4,2,1,3109,8090,1959,50,4,4,0,143167.0,135515
138278,4,2,6,1,3455,4838,2020,19,2,4,0,138278.0,277901
340199,2,0,2,4,3355,2997,2018,43,2,2,2,340199.0,119767
1402468,2,3,6,3,3734,4083,1978,22,0,0,2,1402468.0,386059
1470553,3,1,5,2,2221,4196,1982,25,2,1,1,1470553.0,938591
1099863,0,1,5,1,2219,5893,2001,106,0,4,0,1099863.0,261929
999110,0,0,3,2,3588,6433,2008,64,3,4,0,999110.0,873948
322944,0,4,3,3,2897,4271,1953,7,2,4,1,322944.0,660983
425156,4,4,2,3,2594,4987,1980,11,4,3,0,425156.0,180835
1093748,1,3,5,1,3700,4457,1965,8,1,4,0,1093748.0,109865
321468,3,2,5,3,1731,4797,1996,24,3,0,1,321468.0,930270
1470886,3,3,1,3,2655,1827,2014,113,2,2,2,1470886.0,540524
850616,2,3,6,4,2393,3233,2000,93,1,1,2,850616.0,465456
1177500,1,1,1,3,3431,2225,1975,26,0,3,1,1177500.0,689773
259450,0,4,2,3,1184,8726,2000,14,4,1,2,259450.0,726156
123916,4,4,5,2,3567,3625,2016,1,0,1,1,123916.0,864649
655234,0,1,4,4,3012,3101,1983,110,2,3,2,655234.0,402288
1043450,3,0,1,3,2089,2049,1960,70,0,2,1,1043450.0,831952
423673,3,1,1,1,2855,8809,1971,54,1,3,2,423673.0,508291
156591,2,0,6,4,2022,9339,1965,22,0,2,1,156591.0,769980
433833,1,1,2,2,2258,8248,1994,32,3,3,1,433833.0,954738
1471135,3,2,1,4,3455,6805,1982,3,0,2,2,1471135.0,618947
398826,4,4,5,1,1635,9017,1965,7,3,1,1,398826.0,316900
741530,0,4,5,2,1116,2424,2015,83,3,4,0,741530.0,139208
589018,0,2,2,1,3426,9940,1961,7,3,4,2,589018.0,365721
1325428,4,3,4,1,2932,4861,2021,7,2,4,1,1325428.0,941797
1330743,3,1,3,2,2826,2731,1975,114,3,2,1,1330743.0,286999
1200171,0,2,4,1,2705,3351,1958,8,0,1,1,1200171.0,431956
580318,1,1,1,4,3522,6318,1969,84,0,2,0,580318.0,885804
211740,0,4,2,4,3367,2926,2011,52,3,4,0,211740.0,735534
330377,0,2,3,2,2452,8527,1972,103,1,4,0,330377.0,798937
942211,4,0,2,2,1135,8012,2014,6,3,1,2,942211.0,280967
1172234,1,1,4,2,1476,3722,1960,3,3,3,1,1172234.0,787584
1102666,4,3,3,2,1572,5857,1979,71,0,3,0,1102666.0,483119
815809,3,2,3,4,1124,9929,1962,88,0,0,0,815809.0,274393
657892,3,1,6,4,1415,6959,1985,56,0,3,0,657892.0,267167
175195,1,0,6,1,3266,7354,1970,109,1,4,1,175195.0,552594
1190257,1,0,5,3,1972,8443,1993,62,4,4,0,1190257.0,495711
1297513,0,0,6,1,1943,5780,2015,31,3,4,1,1297513.0,657341
927642,2,3,3,3,1441,4729,2011,96,1,4,0,927642.0,544497
1380179,0,3,6,1,1906,2834,2014,73,0,4,1,1380179.0,773379
978038,2,2,5,3,1415,7349,2012,16,0,3,0,978038.0,819961
699502,3,0,5,4,1947,7088,2000,1,0,2,2,699502.0,216612
703104,2,2,2,4,3525,5416,1983,99,4,4,2,703104.0,400340
496299,1,4,3,1,2955,7611,1954,115,0,4,2,496299.0,969162
1101382,0,2,3,3,2388,6640,1981,46,0,2,0,1101382.0,740958
1049061,1,0,3,4,1252,8032,1985,15,0,1,0,1049061.0,358634
1170490,4,2,2,4,3725,1153,1957,39,1,4,0,1170490.0,875902
972358,2,3,2,3,1228,2275,2012,54,4,4,1,972358.0,268175
518811,0,3,3,4,2819,7024,1988,12,1,0,2,518811.0,575631
794201,1,2,1,4,1551,7915,2022,113,3,0,1,794201.0,705809
1153651,2,1,5,1,1232,8084,2009,73,0,0,2,1153651.0,440495
311336,1,2,4,3,2247,2375,2005,118,3,2,1,311336.0,207904
1222243,2,4,5,2,1439,3680,2010,69,1,4,0,1222243.0,281626
1275945,3,0,6,3,2771,6322,1973,106,4,1,1,1275945.0,567065
617079,2,0,2,4,2151,2613,2020,82,3,4,1,617079.0,319387
1143302,3,1,6,3,3213,6152,1975,67,1,3,2,1143302.0,467681
506080,3,3,6,2,1764,5757,2001,95,4,4,1,506080.0,127054
444833,2,4,2,4,2840,9188,1997,51,3,3,1,444833.0,596885
228472,2,3,6,1,2199,5067,1955,84,4,4,2,228472.0,942915
1159353,3,1,3,3,1349,1096,1954,109,4,1,2,1159353.0,928719
159743,4,3,4,3,2557,5121,1963,11,3,2,0,159743.0,879336
1456442,0,1,1,1,1977,6017,2020,68,4,2,1,1456442.0,243932
987535,3,1,6,3,2237,2793,1987,105,1,2,0,987535.0,914636
216447,3,0,5,4,2659,3485,2005,73,3,0,0,216447.0,631603
281436,2,4,1,4,732,8385,2023,38,3,4,0,281436.0,966328
651450,0,1,2,3,1037,6562,1994,55,3,1,0,651450.0,465001
1479856,1,3,2,2,648,8381,2010,106,1,4,2,1479856.0,602231
190824,4,0,4,3,2702,4615,2023,7,2,3,2,190824.0,425533
1403737,0,4,3,2,2704,1267,1983,85,0,3,2,1403737.0,608733
389653,0,4,2,4,1176,3948,1968,12,1,0,1,389653.0,282135
1446565,3,4,1,3,1093,7597,1975,36,2,4,2,1446565.0,486515
116376,3,1,3,1,1296,2978,1968,55,1,1,1,116376.0,479844
604616,3,0,2,3,608,8301,1991,76,2,1,2,604616.0,564644
895042,2,4,5,1,2015,4797,2000,116,3,3,1,720211.0,596405
1405348,2,2,6,2,2902,2112,1955,13,4,4,1,1405348.0,509484
1028996,2,4,6,2,1827,1105,1965,66,1,0,0,1028996.0,627216
105815,2,3,1,3,2472,3698,1999,106,1,2,0,105815.0,211205
324648,4,1,3,3,2815,2298,1974,6,3,2,1,324648.0,715979
564670,0,1,1,4,3713,4531,2017,76,0,2,2,564670.0,892108
1422607,1,4,2,2,2000,1047,2019,88,4,2,1,1422607.0,797629
1466346,2,0,6,4,2942,9750,2019,90,0,1,0,1466346.0,805938
160897,0,3,5,2,3935,2887,1980,119,2,1,0,160897.0,213111
436022,1,4,5,3,1419,3083,2008,109,0,3,2,436022.0,804629
945774,2,1,1,3,2696,2581,2000,53,3,0,1,945774.0,753112
510098,4,1,5,1,2729,7204,1977,84,2,3,2,510098.0,830296
461841,4,3,6,1,3455,9429,1990,110,1,0,2,461841.0,788226
576151,4,3,1,3,2095,5672,1982,58,1,4,1,576151.0,728632
158429,0,1,3,3,3000,3035,1950,84,0,0,2,158429.0,382774
852100,0,0,1,1,3449,8631,1979,90,2,1,0,852100.0,608178
1253720,3,4,6,4,1223,8807,2005,66,2,1,0,1253720.0,311687
465743,4,3,3,2,2826,8121,1962,106,0,3,1,465743.0,532627
324975,2,3,5,3,2677,6781,1964,19,3,4,1,324975.0,855635
574029,1,4,6,2,2086,2264,1997,63,4,1,2,574029.0,364680
1432839,0,4,5,4,1879,7859,2012,12,1,3,1,1432839.0,186089
1233794,3,2,3,3,1952,7526,1974,84,2,2,2,1233794.0,728742
1322594,4,4,5,4,2471,1915,1984,66,4,4,0,1322594.0,690264
1460985,0,1,6,2,1122,1406,2011,62,3,0,1,1460985.0,900551
1324558,0,2,2,4,937,4818,1953,49,4,0,1,1324558.0,424277
867826,2,4,4,3,2211,8363,2017,45,4,0,2,867826.0,334851
1035884,1,2,2,3,2011,6213,1969,86,4,1,0,1035884.0,867970
334465,4,0,2,4,3861,5073,2023,119,4,2,0,334465.0,357161
983059,4,0,6,2,1765,7387,1974,12,4,1,0,983059.0,638160
883696,0,2,5,3,2003,5049,1952,21,3,3,0,883696.0,961720
671605,4,2,1,3,3095,4763,2017,45,0,4,0,671605.0,763653
853376,1,4,5,4,944,7667,1995,64,4,1,0,853376.0,300429
770472,3,1,2,1,3059,1551,1969,99,3,4,2,770472.0,753348
388184,3,4,4,1,1321,9824,1958,4,2,1,0,388184.0,592889
885549,2,3,3,4,2967,6454,2009,74,3,0,1,885549.0,864350
625188,3,2,4,4,2050,9573,1957,73,2,2,2,625188.0,812071
1461196,1,2,6,4,2379,5800,1994,113,1,0,0,1461196.0,910225
1052043,1,2,3,1,1846,7220,1957,117,4,4,1,1052043.0,157515
135403,1,4,3,2,2961,3830,1970,76,1,0,1,135403.0,499023
999822,1,3,2,1,2610,9730,1959,18,4,4,1,999822.0,617767
635574,0,0,4,4,3429,7503,2023,51,2,0,0,635574.0,726336
658161,4,3,1,3,3452,6175,1954,2,4,4,2,658161.0,566875
453812,1,2,6,4,1237,7144,1986,45,1,3,0,453812.0,433288
735476,3,2,1,3,1861,6552,1983,71,2,3,0,735476.0,264415
1035174,2,2,1,4,1152,9537,1998,20,4,1,0,1035174.0,149625
1003613,2,0,6,1,1047,1757,1954,60,1,4,2,1003613.0,618994
858649,0,0,2,3,3915,1747,1982,20,3,0,1,858649.0,434638
580183,4,3,5,1,1743,2671,2019,21,4,1,0,580183.0,955809
1377244,0,2,2,3,2079,5705,2020,23,3,3,1,1377244.0,197275
1238285,0,0,2,4,3303,2373,1963,97,0,0,1,1238285.0,702766
1151470,3,2,5,1,3688,6659,1993,81,2,2,0,1151470.0,375724
643240,3,4,3,1,3608,8941,1959,56,1,2,2,643240.0,748937
709999,4,4,5,2,2338,7359,1980,38,3,2,0,709999.0,923215
1167986,2,1,6,1,1226,2485,1972,62,4,1,0,1167986.0,606990
1342049,3,3,5,2,3552,4359,1970,19,1,4,0,1342049.0,664661
1065578,0,1,2,4,3062,1885,2005,109,3,4,2,1065578.0,653449
738309,1,3,5,4,1862,9985,2021,87,0,1,0,738309.0,133669
1036105,2,0,5,1,3270,8752,1973,63,3,3,2,1036105.0,208265
193808,3,2,4,1,2396,4180,1972,105,3,2,0,193808.0,253555
195265,3,2,3,2,3884,7053,2013,39,2,1,1,195265.0,160868
1158742,2,2,2,1,2241,5947,1950,33,0,1,1,1158742.0,183167
801824,3,4,3,4,3318,6745,2022,61,2,1,2,801824.0,284935
843703,2,0,6,2,900,8046,2012,64,2,1,2,843703.0,842214
743513,0,4,4,3,2921,2041,2005,48,2,2,2,743513.0,350999
211664,3,4,2,4,701,1344,2017,117,3,0,1,211664.0,748192
712029,1,3,4,3,2967,8071,1985,32,1,0,0,712029.0,876426
